img_a,img_b,method,dcor,dcov,mic_e,tic_e,pearson,img
img_22_bw,img_22_bw,full,1.001720201692473,0.1159361380686596,0.999999997462134,13345.532004118351,0.9999999999999996,22
img_22_bw,img_22_bw,hist,1.0,1042.3663692883365,1.0000000000000002,41.32368175171187,1.0,22
img_22_bw,img_22_noise_low,full,0.8483134498063044,0.104346860666785,0.5066425801958166,4586.175205908156,0.8778699227500671,22
img_22_bw,img_22_noise_low,hist,0.8500557544920856,988.491441911618,0.6782344193399406,24.881655110882487,0.8520235306169986,22
img_22_bw,img_22_noise_mid,full,0.4799390515914878,0.0769179303056028,0.1550211666054415,1172.9812463865762,0.5197397589567078,22
img_22_bw,img_22_noise_mid,hist,0.5162795267123415,650.7631067827924,0.660362325405622,22.541302590644147,0.4440895199479685,22
img_22_bw,img_22_noise_high,full,0.3145668326427828,0.0621428325649185,0.0660721412068202,484.5358504894428,0.3438377812222759,22
img_22_bw,img_22_noise_high,hist,0.6565254451297683,835.7289930454198,0.6020444301964303,20.452486609331142,0.6122512867117869,22
img_22_noise_low,img_22_noise_low,full,1.000000000000112,0.1307295217979964,1.0000000000000038,13344.90495974687,1.0,22
img_22_noise_low,img_22_noise_low,hist,1.0,1297.2707111941986,1.0000000000000002,41.3137772671484,1.0,22
img_22_noise_low,img_22_noise_mid,full,0.4206339819572874,0.07164674980952,0.1296471685475618,933.026230216792,0.457209792202812,22
img_22_noise_low,img_22_noise_mid,hist,0.7752643935967917,1090.1668448795604,0.873738664703877,32.89078339831085,0.7271088615535353,22
img_22_noise_low,img_22_noise_high,full,0.2755911358356683,0.0578620742246777,0.0555594069382338,392.1943516424288,0.3024037420044264,22
img_22_noise_low,img_22_noise_high,hist,0.8817842491418171,1252.2220709602957,0.9971803988942636,36.50640941101654,0.8624265489911476,22
img_22_noise_mid,img_22_noise_mid,full,0.999999999999911,0.2219272360758097,1.0000000000000038,13344.90495974687,0.9999999999999998,22
img_22_noise_mid,img_22_noise_mid,hist,1.0,1524.2480575022776,1.0000000000000002,41.374282548817305,1.0,22
img_22_noise_mid,img_22_noise_high,full,0.1611355674863233,0.0440797002089828,0.0195300195242839,145.14309712000616,0.1793767699431263,22
img_22_noise_mid,img_22_noise_high,hist,0.9567421261251974,1472.7411867451835,0.8472545056025954,32.03899548810711,0.9616635026425916,22
img_22_noise_high,img_22_noise_high,full,1.0000000000000258,0.3371971024955882,1.0000000000000038,13344.90495974687,1.0,22
img_22_noise_high,img_22_noise_high,hist,1.0,1554.559758450361,1.0000000000000002,41.36293204623508,1.0,22
img_23_bw,img_23_bw,full,1.0017233018724556,0.1274829653282558,0.9999999938011276,13345.678357617371,0.9999999999999992,23
img_23_bw,img_23_bw,hist,1.0,1053.5630333750892,1.0000000000000002,41.31934775047037,0.9999999999999998,23
img_23_bw,img_23_noise_low,full,0.8668321793789704,0.1157158892716631,0.4916939239438452,4842.043147800029,0.9027271225554346,23
img_23_bw,img_23_noise_low,hist,0.6508939038872009,771.8490177465529,0.4937861289708345,16.848814319198922,0.4709754165613234,23
img_23_bw,img_23_noise_mid,full,0.5228767426925072,0.0893623461585769,0.1702461978508235,1426.0021351620503,0.5736115027307509,23
img_23_bw,img_23_noise_mid,hist,0.4774290798212451,591.8730244483538,0.3124480606689324,11.458366318525655,0.2885448638729306,23
img_23_bw,img_23_noise_high,full,0.3495250274065801,0.0730599542440579,0.0754902723009484,609.0538712211819,0.3868195685157375,23
img_23_bw,img_23_noise_high,hist,0.2827954476992081,354.98640702095787,0.2827294947076694,8.565351694403628,0.0869243163238304,23
img_23_noise_low,img_23_noise_low,full,1.0000000000000686,0.1400269287686192,1.0000000000000038,13344.90495974687,0.9999999999999996,23
img_23_noise_low,img_23_noise_low,hist,1.0,1334.700365724063,1.0000000000000002,41.31990279604081,1.0,23
img_23_noise_low,img_23_noise_mid,full,0.4676390651705576,0.0838338888558211,0.1523831925167368,1197.5665243757242,0.5182565183324959,23
img_23_noise_low,img_23_noise_mid,hist,0.8319355444025468,1160.8363163364188,0.8918714487685275,32.77058383239137,0.8288311925293865,23
img_23_noise_low,img_23_noise_high,full,0.3137085457941819,0.0687829912336984,0.0685027638259228,520.3853902868101,0.3494024336426844,23
img_23_noise_low,img_23_noise_high,hist,0.56471076321371,797.8605692334944,0.8218567834104601,28.630522616050285,0.50105203977473,23
img_23_noise_mid,img_23_noise_mid,full,1.0000000000000129,0.2295123682086566,1.0000000000000038,13344.90495974687,1.0,23
img_23_noise_mid,img_23_noise_mid,hist,1.0,1458.7431627856893,1.0000000000000002,41.33952684050874,1.0,23
img_23_noise_mid,img_23_noise_high,full,0.1964979200054432,0.0551581805263139,0.0306747452503185,229.75257629993047,0.2222608068704105,23
img_23_noise_mid,img_23_noise_high,hist,0.8808483209678565,1301.066800386979,0.8209364532368557,30.93028125777008,0.8782827818506758,23
img_23_noise_high,img_23_noise_high,full,1.0000000000000475,0.343319012272594,1.0000000000000038,13344.90495974687,1.0,23
img_23_noise_high,img_23_noise_high,hist,1.0,1495.6090859276771,1.0000000000000002,41.350429470822206,1.0,23
