,n_image,lambda,dcor,dcov,mic,tic,pearson
147,5,2.666666666666666,0.2857850650075611,358.6384971459228,0.4902511148750866,14.804585723236123,-0.050440790904656314
148,5,3.0,0.2591969593058272,326.6545594250712,0.49582252567814716,13.066349418018506,-0.06962878990378546
149,5,3.333333333333332,0.2441856856859565,310.39708120448995,0.46129334301668784,13.782507162816179,-0.07472027343963224
150,5,3.666666666666666,0.22517182983985704,289.9342982273903,0.483145501499447,13.704387672957571,-0.07392763486375145
151,5,4.0,0.20395968333153966,266.7800090805228,0.41690546099643794,12.578846850389226,-0.06880507468107747
152,5,4.333333333333332,0.18553984123270112,247.77463198080247,0.45586963248217666,13.57192677124925,-0.06183895693931369
153,5,4.666666666666666,0.16409661954753826,224.96588298040882,0.4144667225530526,10.562883841358543,-0.05453479937632704
154,5,5.0,0.15070294984427332,212.82078056842192,0.4676267739788893,11.720578702457574,-0.046944531357986374
155,6,-5.0,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
156,6,-4.666666666666667,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
157,6,-4.333333333333333,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
158,6,-4.0,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
159,6,-3.666666666666667,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
160,6,-3.3333333333333335,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
161,6,-3.0,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
162,6,-2.666666666666667,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
163,6,-2.3333333333333335,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
164,6,-2.0,0.08004478285384814,124.42782916163128,0.030694178431361466,0.6549234809379331,-0.0582104927187719
